,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
4569,Jharkhand,Giridih,Giridih Sadar,Chaitadih,190454,Gram Panchyat Chaitadih,Vill Chaitadih,13-Jul-20,Transport/Admin,Panchayat Headquarter,24.18587649,86.28523981
4570,Jharkhand,Latehar,Chandwa,CHANDWA,204481,bazar,chandwa,18-Aug-20,Agro ,Mandi (Notified),23.67015316,84.73689747
4571,Jharkhand,Koderma,Koderma Sadar,Charadih,206651,Primary Health Center Charadih,Charadih,24-Jun-20,Medical ,Primary Health Centre,24.45221009,85.56253646
4572,Jharkhand,Koderma,Koderma Sadar,Charadih,206651,Panchayat Bhawan Charadih,Charadih,24-Jun-20,Transport/Admin,Panchayat Headquarter,24.45225057,85.56242319
4573,Jharkhand,Koderma,Koderma Sadar,Charadih,206651,High School Charadih,Charadih,24-Jun-20,Education ,High School - General,24.44806034,85.56358585
4574,Jharkhand,Koderma,Koderma Sadar,Charadih,206651,Primary School Charadih,Charadih,24-Jun-20,Education ,Higher Secondary School,24.45070706,85.56339022
4575,Jharkhand,Koderma,Koderma Sadar,Charadih,206651,Middle School Charadih,Charadih,24-Jun-20,Education ,Higher Secondary School,24.45057868,85.56320483
4576,Jharkhand,Ranchi,Mandar,Charki,207698,HEALTH SUB CENTRE CHARKI,CHARAKI,25-Aug-20,Medical ,Primary Health Centre,23.41203618,84.96916336
4577,Jharkhand,Ranchi,Ormanjhi,Charu,208166,PHC CHARU,CHARU ,16-Oct-19,Medical ,Primary Health Centre,23.49517037,85.56650346
4578,Jharkhand,Ranchi,Ormanjhi,Charu,208166,PANCHAYAT BHAWAN,CHARU,16-Oct-19,Transport/Admin,Panchayat Headquarter,23.49522276,85.56669164
4579,Jharkhand,Koderma,Koderma Sadar,Chatarbar,208523,Middle School Chatarbar,Chatarbar,24-Jun-20,Education ,Higher Secondary School,24.45667896,85.55593312
4580,Jharkhand,Koderma,Koderma Sadar,Chatarbar,208523,Primary School Chatarbar,Chatarbar,24-Jun-20,Education ,Higher Secondary School,24.45677048,85.55580165
4581,Jharkhand,Koderma,Koderma Sadar,Chatarbar,208523,High School Chatarbar,Chatarbar,09-Jul-20,Education ,High School - General,24.46499507,85.71177149
