,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
1474,Meghalaya,Jaintia,Thadlaskein,Mukhla,722437,Community Hall,Mukhla,15-Jun-20,Transport/Admin,Panchayat Headquarter,25.4967466,92.17940631
1475,Meghalaya,Jaintia,Saipung,Mulamylliang,723387,Fuel Station,Mulamylliang,08-Jun-20,Transport/Admin,Fuel Station,25.3425025,92.47070462
1476,Meghalaya,Jaintia,Saipung,Mulamylliang,723387,Lad cement market,Lad cement,08-Jun-20,Agro ,Mandi (Notified),25.34246481,92.4828517
1477,Meghalaya,Jaintia,Laskein,Mulum,724323,Mulum Community Hall,Mulum,19-Jun-20,Transport/Admin,Panchayat Headquarter,25.52771385,92.38785807
1478,Meghalaya,Jaintia,Laskein,Biar,159525,Biar Community Hall,Biar,11-Jun-20,Transport/Admin,Panchayat Headquarter,25.4876391,92.47271113
1479,Meghalaya,Ribhoi,Umsning,Byrsieh,187938,community Hall,byrsiej,11-Jun-20,Transport/Admin,Panchayat Headquarter,25.80342833,92.12337167
1480,Meghalaya,West Garo Hills,Betasing,Kumli,599080,Kumligaon Secondary School,Kumligaon,06-Mar-20,Education ,High School - General,25.50246458,89.91321472
1481,Meghalaya,West Khasi Hills,Mawthadraishan,Kyllang (Kynbat),610648,kyllang dorbar hall ,kyllang ,20-May-20,Transport/Admin,Panchayat Headquarter,25.483165,91.379925
1482,Meghalaya,East Khasi Hills,Laitkroh-Khadar Shnong,Kyrdemkhla,610697,iing Dorbar Kyrdemkhla,Kyrdemkhla,29-Jan-21,Transport/Admin,Panchayat Headquarter,25.43953988,91.81335678
1483,Meghalaya,Ribhoi,Umsning,Kyrdemkulai,610698,college of agticulture,kyrdemkulai,12-Jun-20,Education ,Degree College,25.74519766,91.81838724
1484,Meghalaya,Ribhoi,Umsning,Kyrdemkulai,610698,mecl secondary school kyrdemkulai,kyrdemkulai wahlakhar,12-Jun-20,Education ,High School - General,25.74510131,91.80397558
1485,Meghalaya,Ribhoi,Jirang,Lailad,613638,Bus Shed,Lailad,14-May-20,Transport/Admin,Bus Stand,25.93480523,91.77133829
1486,Meghalaya,West Khasi Hills,Mairang,Laitarted,613755,Nongthliew PHC,Lairarted,02-Jun-20,Medical ,Primary Health Centre,25.56448,91.73475
1487,Meghalaya,East Khasi Hills,Laitkroh-Khadar Shnong,Laitmawroh,613770,ing Durbar Laitmawroh,Laitmawroh,29-Jan-21,Transport/Admin,Panchayat Headquarter,25.41449111,91.84418682
1488,Meghalaya,West Garo Hills,Dalu,MONGOLAGRE,671938,MONGOLAGRE SECONDARY SCHOOL ,SESENGPARA ,25-Mar-20,Education ,High School - General,25.22989667,90.13015667
1489,Meghalaya,Ribhoi,Umsning,Mawblang,689603,Community Hall,Mawblang,12-Jun-20,Transport/Admin,Panchayat Headquarter,25.67988714,92.06944184
1490,Meghalaya,West Khasi Hills,Nongstoin,Domkohsam,689605,Domkohsam RC School,Domkohsam,03-Jun-20,Education ,High School - General,25.52775551,91.32117648
1491,Meghalaya,West Khasi Hills,Mawshynrut,Mawdiangsnam,689620,Dorbar Hall,Mawdiangsnam,28-Mar-20,Transport/Admin,Panchayat Headquarter,25.78968631,91.25919766
1492,Meghalaya,Ribhoi,Umsning,Mawdiengngan,689622,Broomstick collection centre,"Mawdiengngan, Ri Bhoi district, Meghalaya",31-Mar-20,Agro ,Collection Centre or Pack House,25.79868222,92.06700054
1493,Meghalaya,Ribhoi,Umsning,Mawdiengngan,689622,Mawdiengngan durbar hall,"Mawdiengngan, Ri Bhoi district, Meghalaya",17-Mar-20,Transport/Admin,Panchayat Headquarter,25.7969685,92.06779969
1494,Meghalaya,Ribhoi,Umsning,Mawhati,689639,Mawhati RC Secondary school,"Mawhati, Ri Bhoi secondary school",17-Mar-20,Education ,High School - General,25.81695133,92.08588175
1495,Meghalaya,Ribhoi,Umsning,Mawhati,689639,Mawhati Durbar Hall,"Mawhati, Ri Bhoi district, Meghalaya",17-Mar-20,Transport/Admin,Panchayat Headquarter,25.8170557,92.08601952
1496,Meghalaya,Ribhoi,Umsning,Mawhati,689639,Meghalaya rural bank,"Mawhati, Ri Bhoi district, Meghalaya",16-Mar-20,Transport/Admin,Bank,25.81922367,92.08504317
1497,Meghalaya,Ribhoi,Umsning,Mawhati,689639,mawhati collection centre,mawhati,18-Mar-20,Agro ,Collection Centre or Pack House,25.81719333,92.084365
1498,Meghalaya,Ribhoi,Umsning,Mawhati,689639,mawhati weekly market,mawhati,11-Jun-20,Agro ,Mandi (Notified),25.81954833,92.08548833
1499,Meghalaya,West Khasi Hills,Mawthadraishan,Ranapbah,689690,Warehouse,Ranapbah,17-Jun-20,Agro ,Warehouse,25.60928654,91.37287229
1500,Meghalaya,West Khasi Hills,Mawthadraishan,Ranapbah,689690,Dorbar  Hall,Ranapbah,12-Jun-20,Transport/Admin,Panchayat Headquarter,25.60645875,91.3700352
1501,Meghalaya,West Khasi Hills,Mawthadraishan,Mawkyllei,689705,High school,Mawkyllei,17-Jun-20,Education ,High School - General,25.47293865,91.52395274
1502,Meghalaya,West Khasi Hills,Mawthadraishan,Mawkyllei,689705,Dorbar Hall,Mawkyllei,17-Jun-20,Transport/Admin,Panchayat Headquarter,25.47398818,91.5244516
1503,Meghalaya,West Khasi Hills,Mawthadraishan,Mawkyllei,689705,Mawkyllei College,Mawkyllei,17-Jun-20,Education ,Degree College,25.47391504,91.52354781
1504,Meghalaya,West Khasi Hills,Mairang,Mawlieh,689737,primary health centre,mawlieh,04-Jun-20,Medical ,Primary Health Centre,25.60782167,91.66002333
1505,Meghalaya,West Khasi Hills,Nongstoin,Mawkayanglangdain,689739,Dorbar Hall,Mawkayanglangdain,11-Jun-20,Transport/Admin,Panchayat Headquarter,25.44513177,91.31997926
1506,Meghalaya,Ribhoi,Umsning,Mawpun,689807,Community Hall,Mawpun,12-Jun-20,Transport/Admin,Panchayat Headquarter,25.68249738,92.05124482
1507,Meghalaya,Ribhoi,Jirang,Mawskeilum ,689856,community Hall,mawskeilum,31-Mar-20,Transport/Admin,Panchayat Headquarter,25.84698667,91.55548833
1508,Meghalaya,West Khasi Hills,Mawshynrut,Mawsyrpat,689871,Durbar Hall,Mawsyrpat,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.67439667,91.14800667
1509,Meghalaya,Ribhoi,Umsning,Mawthei,689888,community Hall,Mawthei,11-Jun-20,Transport/Admin,Panchayat Headquarter,25.735895,91.97199333
1510,Meghalaya,East Khasi Hills,Mawsynram,Mawynram Dongshilliang,689907,Dorbar Hall,Dongshilliang,06-Jun-20,Transport/Admin,Panchayat Headquarter,25.29899107,91.5797456
1511,Meghalaya,East Garo Hills,Dambo Rongjeng ,Mangsang Bamil,672594,Govt Waiting Shed,Mangsang,13-Jun-20,Transport/Admin,Bus Stand,25.66665314,90.91171309
1512,Meghalaya,Ribhoi,Umling,Margang,680500,Weekend Market,Margang,12-Jun-20,Transport/Admin,Panchayat Headquarter,26.03818862,91.98989218
1513,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Zion Academy Secondary School,"Diengsamud, Mawbsein",13-Jun-20,Education ,High School - General,25.66788058,92.07248013
1514,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Lummission Mawbsein,Mawbsein,12-Jun-20,Education ,High School - General,25.66127946,92.07826318
1515,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Community Hall,Mawbsein Mission,12-Jun-20,Transport/Admin,Panchayat Headquarter,25.66472375,92.07921299
1516,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Mawlong Community Hall,Mawlong,13-Jun-20,Transport/Admin,Panchayat Headquarter,25.65857244,92.07472822
1517,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Diengsamud Community Hall,Diengsamud,13-Jun-20,Transport/Admin,Panchayat Headquarter,25.66426771,92.07373011
1518,Meghalaya,Ribhoi,Umsning,Mawbsein,689617,Lumsohlang Community Hall,Lumsohlang,13-Jun-20,Transport/Admin,Panchayat Headquarter,25.65470471,92.07857916
1519,Meghalaya,West Khasi Hills,Mawthadraishan,Mawkaton,689674,Mawkaton dorbar hall ,Mawkaton ,20-May-20,Transport/Admin,Panchayat Headquarter,25.50240333,91.39065333
1520,Meghalaya,Ribhoi,Umsning,Mawkynrong,689710,mawkynrong community hall,mawkynrong,13-Jun-20,Transport/Admin,Panchayat Headquarter,25.76983167,92.02538
1521,Meghalaya,West Khasi Hills,Nongstoin,Mawlhungmarwei,689735,Dorbar Hall,Mawthungmarwei,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.62897485,91.33064462
1522,Meghalaya,West Khasi Hills,Mawthadraishan,Mawliwai,689742,mawliwai dorbar hall ,mawliwai ,20-May-20,Transport/Admin,Panchayat Headquarter,25.503725,91.38531
1523,Meghalaya,Jaintia,Amlarem,Mawlong,689749,Mawlong Community Hall,Mawlong,23-Mar-20,Transport/Admin,Panchayat Headquarter,25.29699424,92.06051669
1524,Meghalaya,East Khasi Hills,Mawsynram,Mawsadang,689835,Sub Centre ,Mawsadang ,09-Jun-20,Medical ,Primary Health Centre,25.41995361,91.63940823
1525,Meghalaya,East Khasi Hills,Mawsynram,Mawteibah,689878,Dorbar Hall,Mawteibah,06-Jun-20,Transport/Admin,Panchayat Headquarter,25.38594272,91.60433547
1526,Meghalaya,Ribhoi,Umling,Mawtnum,689899,Auxilium Umpohliew Jingstad Higher Secondary School Mawtnum,Mawtnum,25-Mar-20,Education ,Higher Secondary School,25.86445818,91.88033415
1527,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Mihmyntdu community hall,Mihmyntdu,26-Mar-20,Transport/Admin,Panchayat Headquarter,25.46961605,92.22413351
1528,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Police Public Secondary school  Jowai,Mihmyntdu,26-Mar-20,Education ,High School - General,25.46289282,92.21192236
1529,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Law College,Mihmyntdu,30-Mar-20,Education ,Degree College,25.46086458,92.20926436
1530,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Amwi College Mihmyntdu Jowai ,Mihmyntdu,26-Mar-20,Education ,Degree College,25.45915196,92.22013671
1531,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Don Bosco School  Mihmyntdu,Mihmyntdu,26-Mar-20,Education ,High School - General,25.46043024,92.22385171
1532,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Meghalaya Rural Bank Mihmyntdu,Mihmyntdu,26-Mar-20,Transport/Admin,Bank,25.46124038,92.21656214
1533,Meghalaya,Jaintia,Thadlaskein,Mihmyntdu,701549,Mihmyntdu Service Station,Mihmyntdu,26-Mar-20,Transport/Admin,Fuel Station,25.46002151,92.22366611
1534,Meghalaya,East Garo Hills,Kharkutta,Narongga,763233,Community Hall,Norangga,05-May-20,Transport/Admin,Panchayat Headquarter,25.87380322,90.99466553
1535,Meghalaya,Jaintia,Saipung,Narwan,764202,Narwan,Narwan,10-Jun-20,Education ,Higher Secondary School,25.40849282,92.41077155
1536,Meghalaya,Jaintia,Saipung,Narwan,764202,Narwan,Narwan,10-Jun-20,Transport/Admin,Panchayat Headquarter,25.40763943,92.41320172
1537,Meghalaya,West Garo Hills,Gambegre,Nengjapara,777905,Montfort Secondary School,Nengjapara,12-Mar-20,Education ,High School - General,25.46849719,90.14841249
1538,Meghalaya,East Garo Hills,Kharkutta,New Amerim,779392,Community Hall,New Amerim,01-May-20,Transport/Admin,Panchayat Headquarter,25.87353861,90.78865222
1539,Meghalaya,East Garo Hills,Resubelpara,New Kantolguri,779727,Thapa Khantolguri Secondary School,New Khantolguri,04-May-20,Education ,High School - General,25.84529814,90.6110553
1540,Meghalaya,South Garo Hills,Rongara,New Rongara,779927,Public Health Centre,New Rongara,18-Mar-20,Medical ,Primary Health Centre,25.20109642,90.77057912
1541,Meghalaya,South Garo Hills,Rongara,New Rongara,779927,Secondary and Higher Secondary School,New Rongara,18-Mar-20,Education ,Higher Secondary School,25.19722142,90.77551262
1542,Meghalaya,West Garo Hills,Selsella,Nidanpur,782200,PWB Girls Secondary School,West Nidanpur ,18-May-20,Education ,High School - Girls,25.94102618,90.12532195
1543,Meghalaya,Jaintia,Thadlaskein,Niriang,785390,Community Hall Niriang,Niriang,10-Jun-20,Transport/Admin,Panchayat Headquarter,25.50355003,92.11435819
1544,Meghalaya,West Khasi Hills,Nongstoin,Nongshyrkon-A,788666,Dorbar Hall,Nongshyrkon  A,30-Mar-20,Transport/Admin,Panchayat Headquarter,25.47076333,91.03549333
1545,Meghalaya,West Khasi Hills,Nongstoin,Nongshyrkon-A,788666,Presbyterian Secondary School,Nongshyrkon A,30-Mar-20,Education ,High School - General,25.472595,91.03847
1546,Meghalaya,West Khasi Hills,Mawthadraishan,Nongglait,788669,Dorbar Hall,Nonglait,17-Jun-20,Transport/Admin,Panchayat Headquarter,25.47080399,91.50747017
1547,Meghalaya,Ribhoi,Jirang,Nongladew,788716,Collection Center,Nongladew,25-Mar-20,Agro ,Collection Centre or Pack House,25.90585519,91.69907595
1548,Meghalaya,Ribhoi,Jirang,Nongladew,788716,COMMUNITY HALL,NONGLADEW,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.90290782,91.70139224
1549,Meghalaya,Ribhoi,Jirang,Nongladew,788716,Nongladew Community Hall,Nongladew,25-Mar-20,Transport/Admin,Panchayat Headquarter,25.90289085,91.70147912
1550,Meghalaya,Jaintia,Thadlaskein,Nongrimbamthong,788769,community hall,community hall nongrimbamthong,27-Mar-20,Transport/Admin,Panchayat Headquarter,25.67108636,92.23231694
1551,Meghalaya,Ribhoi,Jirang,Nongsier ,788783,Nongsier ,Nongsier,31-Mar-20,Transport/Admin,Panchayat Headquarter,25.93217157,91.5795856
1552,Meghalaya,East Khasi Hills,Mawsynram,Nongtrai,788819,Community Hall,Nongtrai,19-Mar-20,Transport/Admin,Panchayat Headquarter,25.20955229,91.6037093
1553,Meghalaya,East Khasi Hills,Mawsynram,Nongtrai,788819,Nongtrai Higher Secondary School,Nongtrai,19-Mar-20,Education ,Higher Secondary School,25.20977001,91.60360801
