,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
3470,Tripura,Khowai,Tulasikhar,IDUNKUR-1,1309848,Indukur Market,Idankur Tulashikhar Khowai Tripura,20-Jun-20,Agro ,Mandi (Notified),24.07582269,91.71206089
3471,Tripura,Sepahijala,Bishalghar,60 GROUP DHOLAKPUR KHAMAR,1309977,Rover Industries,Champamura Bishalghar Sepahijala Tripura,19-Jun-20,Agro ,Agro Industry,23.7205,91.29738833
3472,Tripura,Sepahijala,Bishalghar,Mulla Para,1310016,Arabindranagar Gram Panchayat,Mulla Para BIshalghar Sepahijala Tripura,15-May-20,Transport/Admin,Panchayat Headquarter,23.66714667,91.225625
3473,Tripura,Dhalai,Durga Chowmuhani,Jogesh Sarkar Para,1314554,Indian Bank,Durga Chowmuhani Bazar Dhalai Tripura,03-Mar-20,Transport/Admin,Bank,24.12204833,91.85706667
3474,Tripura,Dhalai,Durga Chowmuhani,Langatia Para,1314579,Lengutia Bazar,Santoshai para Kamalpur Dhalai Tripura,04-Mar-20,Agro ,Mandi (Notified),24.14874125,91.85776367
3475,Tripura,Dhalai,Durga Chowmuhani,Dhan Ch. Para,1314615,DHANCHANDRA CHOWDHARY PARA HIGH SCHOOL,Duraichhara Kamalpur Dhalai Tripura,23-Dec-19,Education ,High School - General,24.109515,91.85964
3476,Tripura,Dhalai,Durga Chowmuhani,Sukla Baidya Para,1314622,Durai Shibbari Village Panchayat,Durai Shibbari Kamalpur Dhalai Tripura,03-Mar-20,Transport/Admin,Panchayat Headquarter,24.12236257,91.81283598
3477,Tripura,North Tripura,Panisagar,East Dalu Bari,1316008,HOLY CROSS SCHOOL,Panisagar Tripura,06-Feb-20,Education ,High School - General,24.24362651,92.14967528
3478,Tripura,North Tripura,Panisagar,East Dalu Bari,1316008,Chandrahalam para,Chandrahalampara,20-Jun-20,Agro ,GRaM (Notified),24.23956255,92.15536521
3479,Tripura,North Tripura,Panisagar,Dakhin Madhyapara,1316015,Dakshin panisagar panchayet office,dakshin panisagar,15-May-20,Transport/Admin,Panchayat Headquarter,24.25330723,92.13152307
3480,Tripura,North Tripura,Panisagar,Dakhin Madhyapara,1316015,PASCHIM PANISAGAR HIGH SCHOOL,West Panisagar North Tripura,28-Feb-20,Education ,High School - General,24.26389697,92.13224317
3481,Tripura,North Tripura,Panisagar,Bali Chara,1316019,Road side Drain and Market Development,Noagang,09-Jun-20,Agro ,Is Part of Rurban Cluster?,24.32704866,92.21898268
3482,Tripura,North Tripura,Panisagar,Das Para,1316033,DAS PARA RURBAN,Paschim Padmabil,09-Jun-20,Agro ,Is Part of Rurban Cluster?,24.308881,92.18027251
3483,Tripura,North Tripura,Panisagar,East Deocherra,1316044,Ramnagar GRAM,Deocherra Panisagar North Tripura,15-May-20,Agro ,GRaM (Notified),24.31235729,92.15991233
3484,Tripura,West Tripura,Dukli,ASHARMAR TILLA 99 TILLA,1316094,Malaynagar Gram Panchayat HQ,Malaynagar Dukli West Tripura,15-May-20,Transport/Admin,Panchayat Headquarter,23.81046902,91.3108263
3485,Tripura,South Tripura,Poyangbari,Barai Para,1337332,AMLIGHAT HIGH SCHOOL,Amlighat Tripura,09-Jan-20,Education ,High School - General,22.97426082,91.57527723
3486,Tripura,South Tripura,Poyangbari,Barai Para,1337332,Amlighat  Market Bazaar,Barai Bazar near Amlighat GP,16-Jun-20,Agro ,Mandi (Notified),22.97637641,91.57508969
3487,Tripura,South Tripura,Poyangbari,Raj Kr. Das Para,1337350,MADHAB NAGAR HS SCHOOL,Srinagar Road Madhabnagar Tripura,09-Jan-20,Education ,Higher Secondary School,23.04593897,91.54573534
3488,Tripura,South Tripura,Poyangbari,Raj Kr. Das Para,1337350,Madhab Nagar Bazaar,Madhab Nagar Poangbari South Tripura,16-Jun-20,Agro ,Mandi (Notified),23.04575851,91.5470498
3489,Tripura,South Tripura,Poyangbari,Bhagirath Para,1337357,Passenger Shed,Manu poangbari Road near ONGC gojalia GCS well no 4,16-Jul-20,Transport/Admin,Bus Stand,23.05367533,91.59516943
3490,Tripura,South Tripura,Poyangbari,Samarendra Ganj Bazar Para,1337368,Bus Stop Passenger Shed,Belonia Srinagar road Sabroom South Tripura,16-Jul-20,Transport/Admin,Bus Stand,23.03290674,91.55245022
3491,Tripura,South Tripura,Poyangbari,Samarendra Ganj Bazar Para,1337368,Samarendraganj Bazar,Samarendraganj Poangbari South Tripura,29-May-20,Agro ,Mandi (Notified),23.03506477,91.55351301
3492,Tripura,South Tripura,Poyangbari,Samarendra Ganj Bazar Para,1337368,Passenger Shed and Bus Stop,Rajnagar Poanbari South Tripura,21-Jun-20,Transport/Admin,Bus Stand,23.03724074,91.55203824
3493,Tripura,Gomati,Shilachari,Karuna Kanti Para,1337486,Panchayat HQ,Karuna kanta silachari RD block Gomati Tripura ,07-Mar-20,Transport/Admin,Panchayat Headquarter,23.16295488,91.80404133
3494,Tripura,Gomati,Amarpur,Ashachandra Para,1308443,PURBA SARBONG VC,Kasko Amarpur Gomati Tripura,20-Feb-20,Transport/Admin,Panchayat Headquarter,23.59001358,91.66959634
3495,Tripura,Gomati,Amarpur,Puratan Malbasa Jamatia Para,1308493,EAST MALBASA MARKET,Old Jamatia Para Purba Malbasa Amarpur Gomati Trip,19-Feb-20,Agro ,Mandi (Notified),23.50750911,91.69200618
3496,Tripura,Gomati,Amarpur,Bruithai Bari,1308508,Amarpur RD Block,NH 08 Amarpur Tripura,25-Feb-20,Transport/Admin,Block Headquarter,23.51208396,91.65626249
