,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
10680,Haryana,Mohindergarh,Mohindergarh,Malra,664681,panchyat headquater,malra,17-Aug-19,Transport/Admin,Panchayat Headquarter,28.34579898,76.17195365
10681,Haryana,Mohindergarh,Mohindergarh,Malra,664681,panchyat head quater,malra saraya,17-Aug-19,Transport/Admin,Panchayat Headquarter,28.35066475,76.17172105
10682,Haryana,Mohindergarh,Mohindergarh,Malra,664681,SBI BANK,Malra bas,17-Aug-19,Transport/Admin,Bank,28.34585059,76.17190259
10683,Haryana,Mohindergarh,Mohindergarh,Malra,664681,ITI,malra,17-Aug-19,Education ,ITI,28.34324671,76.1723597
10684,Haryana,Mohindergarh,Mohindergarh,Malra,664681,senior secondary school,Malra bas,17-Aug-19,Education ,Higher Secondary School,28.34515648,76.17187382
10685,Haryana,Mohindergarh,Mohindergarh,Malra,664681,Veterinary Hospital,Malra,17-Aug-19,Medical ,Veterinary Hospital,28.34483569,76.17143147
10686,Haryana,Rohtak,Meham,Malvi,665042,govt sr sec school,malvi,14-Sep-19,Education ,Higher Secondary School,28.97241832,76.29746508
10687,Haryana,Rohtak,Meham,Malvi,665042,veterinary hospital,malvi,14-Sep-19,Medical ,Veterinary Hospital,29.09675775,76.33695548
10688,Haryana,Karnal,Nilo Kheri,Manak Majra,666546,veterinary hospital,vpo Majra roran,10-Sep-19,Medical ,Veterinary Hospital,29.79045227,76.71504011
10689,Haryana,Yamuna Nagar,Chhachhrauli,Mand Kheri,667700,Govt HIGH SCHOOL,Mand Kheri,24-Aug-19,Education ,High School - General,30.22585216,77.33715327
10690,Haryana,Yamuna Nagar,Jagadhri,Mandebari,669104,Government high school ,Mandebari,28-Aug-19,Education ,High School - General,30.14323077,77.23075231
10691,Haryana,Bhiwani,Bawani Khera,Mandhana,669243,sarva haryana gramin bank,VPO mandhana,05-Sep-19,Transport/Admin,Bank,28.9134739,76.11179401
10692,Haryana,Bhiwani,Bawani Khera,Mandhana,669243,govt veterinary hospital,VPO mandhana,05-Sep-19,Medical ,Veterinary Hospital,28.91072866,76.10994546
10693,Haryana,Bhiwani,Bawani Khera,Mandhana,669243,govt sr secondary school,VPO mandhana,05-Sep-19,Education ,Higher Secondary School,28.91219212,76.11070048
10694,Haryana,Bhiwani,Bawani Khera,Mandhana,669243,panchayat bhawan,VPO mandhana,05-Sep-19,Transport/Admin,Panchayat Headquarter,28.91431408,76.11338628
10695,Haryana,Bhiwani,Bawani Khera,Mandhana,669243,phc,VPO mandhana,05-Sep-19,Medical ,Primary Health Centre,28.91099361,76.11278707
10696,Haryana,Fatehabad,Tohana,Manghera,671969,BUS STAND MANGHERA,VILLAGE MANGHERA,10-Sep-19,Transport/Admin,Bus Stand,29.65660581,75.69933302
10697,Haryana,Fatehabad,Tohana,Manghera,671969,GOVT VETERINARY DISPENSARY MANGHERA,VILLAGE MANGHERA,10-Sep-19,Medical ,Veterinary Hospital,29.63460477,75.70028971
10698,Haryana,Mohindergarh,Nangal Chaudhary,Morund,681854,GOVT VETERINARY HOSPITAL MORUND,Village - MORUND,21-Aug-19,Medical ,Veterinary Hospital,27.84083043,76.18865249
10699,Haryana,Mohindergarh,Nangal Chaudhary,Morund,681854,INDIAN OIL FUEL STATION MORUND,Village - MORUND,20-Aug-19,Transport/Admin,Fuel Station,27.84740252,76.18485439
10700,Haryana,Rewari,Rewari,MASANI,683226,SCHOOL,MASANI,22-Aug-19,Education ,Higher Secondary School,28.20304118,76.7262146
10701,Haryana,Rewari,Rewari,MASANI,683226,GRAM SACHIVALAY,MASANI,22-Aug-19,Transport/Admin,Panchayat Headquarter,28.20301409,76.72942441
10702,Haryana,Rewari,Rewari,MASANI,683226,coperative bank,MASANI,22-Aug-19,Transport/Admin,Bank,28.20310677,76.72921005
10703,Haryana,Rewari,Rewari,MASANI,683226,PRIMARY health center,MASANI,22-Aug-19,Medical ,Primary Health Centre,28.20316729,76.72929322
10704,Haryana,Mohindergarh,Kanina,Meghanwas,693329,veterinary hospital,meghawas,22-Aug-19,Medical ,Veterinary Hospital,28.26501667,76.19258
10705,Haryana,Ambala,Naraingarh,Bara Gaon,97795,school,baragaon ,10-Aug-19,Education ,Higher Secondary School,30.45177483,77.10250215
10706,Haryana,Ambala,Naraingarh,Bara Gaon,97795,veterniary hospital ,baragaon,10-Aug-19,Medical ,Veterinary Hospital,30.45802727,77.1338358
10707,Haryana,Ambala,Naraingarh,Bara Gaon,97795,sub health centre,baragaon ,10-Aug-19,Medical ,Primary Health Centre,30.45092122,77.10506785
10708,Haryana,Karnal,Nilo Kheri,Barana,99374,govt grade school,Barana,03-Sep-19,Education ,High School - General,29.88067723,76.91603429
10709,Haryana,Kurukshetra,Ladwa,Baraundi 79,100317,panchayat headquarter ,baraundi,07-Sep-19,Transport/Admin,Panchayat Headquarter,29.96030167,77.04303167
10710,Haryana,Bhiwani,Loharu,Bardu Chaina,101496,Govt  Sr sec school ,bardu china,11-Sep-19,Education ,Higher Secondary School,28.62868307,75.8134535
10711,Haryana,Bhiwani,Loharu,Bardu Chaina,101496,Panchayat bhawan,bardu chana,11-Sep-19,Transport/Admin,Panchayat Headquarter,28.62861923,75.81338659
10712,Haryana,Mohindergarh,Ateli Nangal,Bargaon,102375,medical,bargaon,16-Sep-19,Medical ,Primary Health Centre,28.08840178,76.12258531
10713,Haryana,Mohindergarh,Ateli Nangal,Bargaon,102375,transport and communication,bargaon,16-Sep-19,Transport/Admin,Panchayat Headquarter,28.08672833,76.11266167
10714,Haryana,Yamuna Nagar,Radaur,Barheri,103311,fuel station,barheri,06-Sep-19,Transport/Admin,Fuel Station,30.0077726,77.20515516
10715,Haryana,Mohindergarh,Ateli Nangal,Barkoda,105901,transport,barkoda,16-Sep-19,Transport/Admin,Panchayat Headquarter,28.0921865,76.13008877
10716,Haryana,Mohindergarh,Ateli Nangal,Barkoda,105901,medical,barkoda,16-Sep-19,Medical ,Veterinary Hospital,28.09188626,76.13005611
10717,Haryana,Kurukshetra,Ladwa,Barshami 66,107730,veterinary hospital ,badshami,06-Sep-19,Medical ,Veterinary Hospital,30.00725155,77.09927409
10718,Haryana,Sirsa,Sirsa,Baruwali - I,108702,Hospital ,Baruwali ,09-Sep-19,Medical ,Veterinary Hospital,29.59952588,75.206706
10719,Haryana,Sirsa,Sirsa,Baruwali - I,108702,school ,Baruwali ,09-Sep-19,Education ,High School - General,29.60085487,75.20794183
10720,Haryana,Sirsa,Sirsa,Baruwali - I,108702,panchayat headquarter ,baruwali ,09-Sep-19,Transport/Admin,Panchayat Headquarter,29.59989519,75.20679795
10721,Haryana,Bhiwani,Loharu,Baruwas,108709,Govt Sr sec school ,baruwas,12-Sep-19,Education ,Higher Secondary School,28.48185238,75.88070455
10722,Haryana,Bhiwani,Loharu,Baruwas,108709,gram sachivalaya,barwas,12-Sep-19,Transport/Admin,Panchayat Headquarter,28.48285468,75.88090784
10723,Haryana,Bhiwani,Loharu,Baruwas,108709,pushu hospital,barwas,12-Sep-19,Medical ,Veterinary Hospital,28.48410788,75.87767184
10724,Haryana,Rewari,Khol At Rewari,BAS DOODA,109259,petrol pump,Bass Dooda,22-Aug-19,Transport/Admin,Fuel Station,28.17089019,76.36081052
10725,Haryana,Rewari,Khol At Rewari,BAS DOODA,109259,Govt High School ,Bass Dooda,22-Aug-19,Education ,High School - General,28.17122435,76.36106555
10726,Haryana,Rewari,Khol At Rewari,BAS DOODA,109259,R B R sr sec school,Bas dooda,15-Sep-19,Education ,Higher Secondary School,28.16647897,76.36515847
10727,Haryana,Rewari,Khol At Rewari,BAS DOODA,109259,Aastha public school,bas dooda,15-Sep-19,Education ,Higher Secondary School,28.18138953,76.35455618
10728,Haryana,Jind,Safidon,Basini,111767,panchayat headquater,basini,05-Sep-19,Transport/Admin,Panchayat Headquarter,29.43448156,76.73536683
10729,Haryana,Jind,Safidon,Basini,111767,primary health center,bsini,05-Sep-19,Medical ,Primary Health Centre,29.43461466,76.73476241
10730,Haryana,Sonepat,Kharkhauda,Mandaura,670018,Hospital,Mandora,18-Aug-19,Medical ,Primary Health Centre,28.88505107,76.99434668
10731,Haryana,Sonepat,Kharkhauda,Mandaura,670018,Admin,Mandora,18-Aug-19,Transport/Admin,Bank,28.88599147,76.99657317
10732,Haryana,Sonepat,Kharkhauda,Mandaura,670018, Animal Hospital,Mandora,18-Aug-19,Medical ,Veterinary Hospital,28.88490625,76.9984732
10733,Haryana,Sonepat,Kharkhauda,Mandaura,670018,School,Mandora,18-Aug-19,Education ,Higher Secondary School,28.88480561,76.99825557
10734,Haryana,Sonepat,Kharkhauda,Mandaura,670018,Allahabad bank,mandora,14-Sep-19,Transport/Admin,Bank,28.88605653,76.99672208
10735,Haryana,Sonepat,Kharkhauda,Mandaura,670018,MRM modern school,mandora,14-Sep-19,Education ,Higher Secondary School,28.88336194,76.99380009
10736,Haryana,Rewari,  Bawal,MANGALESHWAR,671139,primary health centre mangaleshwar,Mangaleshwar,21-Aug-19,Medical ,Primary Health Centre,28.07284319,76.63304793
10737,Haryana,Sirsa,Dabwali,Mangiana,671854,fuel station,mangeana,29-Aug-19,Transport/Admin,Fuel Station,29.91921779,74.79585361
10738,Haryana,Sirsa,Dabwali,Mangiana,671854,veterinary hospital,angeana,02-Sep-19,Medical ,Veterinary Hospital,29.920688,74.7928198
10739,Haryana,Sirsa,Dabwali,Mangiana,671854,primary health centre,mageana,02-Sep-19,Medical ,Primary Health Centre,29.92382008,74.7939152
10740,Haryana,Sirsa,Dabwali,Mangiana,671854,Govt higher secondary school Mangeana,Mangeana,29-Aug-19,Education ,Higher Secondary School,29.92146333,74.79196
10741,Haryana,Sirsa,Dabwali,Mangiana,671854,Gram sachiwalya gram Panchayat  mangeana,Mangeana,17-Sep-19,Transport/Admin,Panchayat Headquarter,29.92523667,74.79290167
10742,Haryana,Kaithal,Kaithal,Magho Majri,672290,village bus stand,vpo mango majri,08-Nov-19,Transport/Admin,Bus Stand,29.81168576,76.35733424
10743,Haryana,Kaithal,Kaithal,Magho Majri,672290,veternary hospital,vpo mango majri,08-Nov-19,Medical ,Veterinary Hospital,29.81297886,76.35538735
10744,Haryana,Sonepat,Rai,Manoli,676819,PANCHAYAT HEAD QUARTER,MANOLI,24-Aug-19,Transport/Admin,Panchayat Headquarter,28.9068546,77.18214432
10745,Haryana,Sonepat,Rai,Manoli,676819,GOVT SCHOOL MANOLI TOKI,MANOLI TOKI,24-Aug-19,Education ,High School - General,28.90982871,77.21243593
10746,Haryana,Sonepat,Rai,Manoli,676819,SUB HEALTH CENTER,MANOLI,24-Aug-19,Medical ,Community Health Centre,28.90512049,77.18169093
10747,Haryana,Rohtak,Kalanaur,Maroudi Rangran,682420,primary health center,marudhi rangpura,26-Aug-19,Medical ,Primary Health Centre,28.83266333,76.52197
10748,Haryana,Rohtak,Kalanaur,Maroudi Rangran,682420,higher secondary school,marudhi rangpura,26-Aug-19,Education ,Higher Secondary School,28.83407667,76.52014167
10749,Haryana,Rohtak,Kalanaur,Masudpur,684356,Indian oil petrolpump,masudpur,21-Aug-19,Transport/Admin,Fuel Station,28.74208667,76.51927167
10750,Haryana,Rohtak,Kalanaur,Masudpur,684356,govt high school,masudpur,21-Aug-19,Education ,High School - General,28.749035,76.51236167
10751,Haryana,Hisar,Hansi I,Masoodpur,684358,government senior secondary school,masudpur,07-Sep-19,Education ,Higher Secondary School,29.22471748,75.97322895
10752,Haryana,Hisar,Hansi I,Masoodpur,684358,jaipal dalal ksk iocl ,masudpur,07-Sep-19,Transport/Admin,Fuel Station,29.21959299,75.97468875
10753,Haryana,Hisar,Hansi I,Masoodpur,684358,bus queue shelter ,masudpur,07-Sep-19,Transport/Admin,Bus Stand,29.22700613,75.97767892
10754,Haryana,Hisar,Hansi I,Masoodpur,684358,government veterinary hospital,masudpur,07-Sep-19,Medical ,Veterinary Hospital,29.22556232,75.97675341
10755,Haryana,Sirsa,Rania,Maujdin,688500,higher secondary school,moujdin to malekaan road,11-Sep-19,Education ,Higher Secondary School,29.46093515,74.88609313
10756,Haryana,Sirsa,Sirsa,Ram Nagaria,898143,patrol pump,ram nagaria,11-Sep-19,Transport/Admin,Fuel Station,29.51671176,74.98950834
10757,Haryana,Sirsa,Sirsa,Ram Nagaria,898143,Veterinary Hospital,Sirsa elanabad road,10-Sep-19,Medical ,Veterinary Hospital,29.5198227,74.9944789
10758,Haryana,Sirsa,Sirsa,Ram Nagaria,898143,petrol pump,sirsa to ellenabad road,11-Sep-19,Transport/Admin,Fuel Station,29.5177426,74.99121976
10759,Haryana,Jind,Safidon,Rampura,906601,veterinary hospital,Rampura,23-Aug-19,Medical ,Veterinary Hospital,29.4051725,76.64219347
10760,Haryana,Jind,Safidon,Rampura,906601,society bank,Rampura,23-Aug-19,Transport/Admin,Bank,29.40774466,76.64042859
