,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
3983,Chhattisgarh,Jashpur,Farsabahar,TAPKARA,1032722,fuel station ,Tapkara,27-Aug-19,Transport/Admin,Fuel Station,22.49425488,83.94877712
3984,Chhattisgarh,Jashpur,Farsabahar,TAPKARA,1032722,ITI,Tapkara,27-Aug-19,Education ,ITI,22.5126692,83.95534468
3985,Chhattisgarh,Jashpur,Farsabahar,TAPKARA,1032722,Bank,Tapkara,27-Aug-19,Transport/Admin,Bank,22.51477889,83.96030693
3986,Chhattisgarh,Jashpur,Farsabahar,TAPKARA,1032722,higher secondary school ,Tapkra,27-Aug-19,Education ,Higher Secondary School,22.51256016,83.95444178
3987,Chhattisgarh,Jashpur,Farsabahar,TAPKARA WAST,1032726,fuel station ,Tamara wast,27-Aug-19,Transport/Admin,Fuel Station,22.49335097,83.94897527
3988,Chhattisgarh,Rajnandgaon,Dongargarh,Tappa,1032781,warehouse tappa ,village tappa,10-Sep-19,Agro ,Warehouse,21.0792735,80.81980178
3989,Chhattisgarh,Rajnandgaon,Dongargarh,Tappa,1032781,panchyat tappa,village tappa,10-Sep-19,Transport/Admin,Panchayat Headquarter,21.07644893,80.81826771
3990,Chhattisgarh,Bastar,Bakawand,Khaspara 1 Karpawand,551741,veterinary ,Karpawand ,29-Aug-19,Medical ,Veterinary Hospital,19.36309833,82.084765
3991,Chhattisgarh,Bastar,Bakawand,Khaspara 1 Karpawand,551741,Mandi ,Karpawand ,29-Aug-19,Agro ,Mandi (Notified),19.36382833,82.08562333
3992,Chhattisgarh,Bastar,Bakawand,Khaspara 1 Karpawand,551741,Ware House,karpawand,29-Aug-19,Agro ,Warehouse,19.36308833,82.084805
3993,Chhattisgarh,Bastar,Bakawand,Khaspara 1 Karpawand,551741,Weekly Market,karpawand,28-Sep-19,Agro ,GRaM (Notified),19.36677173,82.08741814
3994,Chhattisgarh,Bastar,Bakawand,Khaspara 2,551755,Govt High school ,Komar ,01-Sep-19,Education ,High School - General,19.481125,81.94764167
3995,Chhattisgarh,Bastar,Bakawand,Khaspara 2,551755,panchayat HQ,vankomar,01-Sep-19,Transport/Admin,Panchayat Headquarter,19.46131,81.983745
3996,Chhattisgarh,Kanker,Antagarh,Khaspara Koliyari,551791,PHQ,Koliyari,28-Aug-19,Transport/Admin,Panchayat Headquarter,20.03954008,81.31507362
3997,Chhattisgarh,Raipur,Abhanpur,Khatti,553016,administrative centre ,panchayat bhavan khatti,23-Aug-19,Transport/Admin,Panchayat Headquarter,21.06970887,81.59819809
3998,Chhattisgarh,Raigarh,Dharamjaigarh,Khedapali,553745,panchayat bhavan sah patwari karyalay ,khedapali ,27-Sep-19,Transport/Admin,Panchayat Headquarter,22.09712217,83.12963052
3999,Chhattisgarh,Mahasamund,Pithora,Khedigaon,553938,gram panchayat khedigoan,gram panchayat khedigoan,28-Aug-19,Transport/Admin,Panchayat Headquarter,21.11402964,82.53520612
4000,Chhattisgarh,Mahasamund,Pithora,Khedigaon,553938,hatt market khedigoan,khedigoan,15-Sep-19,Agro ,GRaM (Notified),21.11493669,82.53516127
4001,Chhattisgarh,Mahasamund,Bagbahara,Khemda,554595,Gram panchayat,Gram Khemda,27-Aug-19,Transport/Admin,Panchayat Headquarter,20.99967,82.5766
4002,Chhattisgarh,Mahasamund,Bagbahara,Khemda,554595,Panchayat Headquarter Khemda,Gram Panchayat Khemda,28-Aug-19,Transport/Admin,Panchayat Headquarter,21.28716907,82.81176892
4003,Chhattisgarh,Mahasamund,Bagbahara,Khemda,554595,Krishi Upaj Mandi,Gram Khemda,27-Aug-19,Agro ,Mandi (Notified),20.98972333,82.57103833
4004,Chhattisgarh,Kawardha,Bodla,Khairbanakhurd,555392,Gram panchayat,kherbanakhurd,23-Aug-19,Transport/Admin,Panchayat Headquarter,22.13256167,81.20523333
4005,Chhattisgarh,Jangir-Champa,Akaltara,Khisora,558114,Collection center and pack house,Khisora,27-Aug-19,Agro ,Collection Centre or Pack House,22.01901079,82.44325374
4006,Chhattisgarh,Jangir-Champa,Akaltara,Khisora,558114,Panchyat Headquarter,Khisora,27-Aug-19,Transport/Admin,Panchayat Headquarter,22.01889309,82.44083171
4007,Chhattisgarh,Jangir-Champa,Nawagarh,Khokhara,559086,varerinary hospital,khokhara,24-Aug-19,Medical ,Veterinary Hospital,21.96915667,82.55775
4008,Chhattisgarh,Jangir-Champa,Nawagarh,Khokhara,559086,gram panchayat,khokhara,24-Aug-19,Transport/Admin,Panchayat Headquarter,21.94333333,82.53458
4009,Chhattisgarh,Jangir-Champa,Nawagarh,Khokhara,559086,govt girls higher secondry school ,khokhara,24-Aug-19,Education ,Higher Secondary School,22.008005,82.579455
4010,Chhattisgarh,Jangir-Champa,Nawagarh,Khokhara,559086,weekly market,khokhara,01-Oct-19,Agro ,GRaM (Notified),21.97360368,82.55984039
4011,Chhattisgarh,Mahasamund,Saraipali,Khokhepur,559175,Panchayat Headquarter,Gram Panchayat Khokhepur,25-Aug-19,Transport/Admin,Panchayat Headquarter,21.15587224,83.06440243
4012,Chhattisgarh,Raipur,Abhanpur,Khola,559318,education ,government higher secondary school khola,26-Aug-19,Education ,Higher Secondary School,21.04250648,81.80056994
4013,Chhattisgarh,Raipur,Abhanpur,Khola,559318,administrative centre ,panchayat bhavan khola,26-Aug-19,Transport/Admin,Panchayat Headquarter,21.0400125,81.798647
4014,Chhattisgarh,Jashpur,Kunkuri,SALIYATOLI,942994,collection  centre ,saliyatoli,24-Aug-19,Agro ,Collection Centre or Pack House,22.76536594,83.9750186
4015,Chhattisgarh,Koria,Khadgawan,Salka,943019,Primary Health Centre,Salka,28-Aug-19,Medical ,Primary Health Centre,23.02318058,82.29176816
4016,Chhattisgarh,Koria,Khadgawan,Salka,943019,Panchayat Headquarter,salka,28-Aug-19,Transport/Admin,Panchayat Headquarter,23.02278613,82.29123389
4017,Chhattisgarh,Raigarh,Dharamjaigarh,Salka,943021,collection centre,salka,05-Sep-19,Agro ,Collection Centre or Pack House,22.70753799,83.31454757
4018,Chhattisgarh,Raigarh,Dharamjaigarh,Salka,943021,panchayat bhawan salka,salka,05-Sep-19,Transport/Admin,Panchayat Headquarter,22.71052154,83.31153937
4019,Chhattisgarh,Korba,Kartala,Sandel,948133,market,saindel,26-Sep-19,Agro ,GRaM (Notified),22.2249929,82.72956384
4020,Chhattisgarh,Bijapur,Bhopalpatnam,Sangampalli,948903,graam panchayat  sangampalli Office,NH63 SANGAMPALLI,27-Aug-19,Transport/Admin,Panchayat Headquarter,18.7691116,80.5606846
4021,Chhattisgarh,Bijapur,Bhopalpatnam,Sangampalli,948903,panjaab national bank,NH63 SANGAMPALLI,27-Aug-19,Transport/Admin,Bank,18.7616402,80.5655449
4022,Chhattisgarh,Bijapur,Bhopalpatnam,Sangampalli,948903,high school girls,sangampalli,27-Aug-19,Education ,High School - Girls,18.7664074,80.57026088
4023,Chhattisgarh,Dhamtari,Kurud,Sankari,950684,bazar hat,sankari,23-Aug-19,Agro ,GRaM (Notified),20.93492073,81.77835857
4024,Chhattisgarh,Dhamtari,Kurud,Sankari,950684,panchayat headquter ,sankari,23-Aug-19,Transport/Admin,Panchayat Headquarter,20.93483565,81.77799085
4025,Chhattisgarh,Dhamtari,Kurud,Sankari,950684,Education,sankari,23-Aug-19,Education ,High School - General,20.92197765,81.77756145
4026,Chhattisgarh,Dhamtari,Kurud,Sankari,950684,bazar hot,sankari,28-Sep-19,Agro ,GRaM (Notified),20.93492073,81.77835857
4027,Chhattisgarh,Dhamtari,Kurud,Sankari,950684,HS School,Sankari,02-Mar-20,Education ,Higher Secondary School,20.92196333,81.77786
4028,Chhattisgarh,Surguja,Ambikapur,Sapna Darojapara,953717,gram panchayat sapna,"sapna
",07-Sep-19,Transport/Admin,Panchayat Headquarter,23.1049846,83.06173462
4029,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,Vetenary Hospital,Sapos,29-Aug-19,Medical ,Veterinary Hospital,21.75494167,83.16748667
4030,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,P H C,Sapos,29-Aug-19,Medical ,Primary Health Centre,21.75566833,83.16680167
4031,Chhattisgarh,Jangir-Champa,Dabhara,Sapos,953758,Panchayat HQ,Sapos,29-Aug-19,Transport/Admin,Panchayat Headquarter,21.75362333,83.16756333
