,STATE_NAME,DISTRICT_NAME,BLOCK_NAME,HABITATION_NAME,HAB_CODE,MASTER_FACILITY_DESC,ADDRESS,FILE_UPLOAD_DATE,MASTER_FACILITY_CATEGORY_NAME,SUB_CATEGORY,LATITUDE,LONGITUDE
2677,Jammu And Kashmir,Kishtwar,Paddar,Sohal,1394313,Panchayat Ghar,Sohal Paddar,15-Oct-20,Transport/Admin,Panchayat Headquarter,33.17598767,76.22863916
2678,Jammu And Kashmir,Kishtwar,Warwan,MUNGLI,1394324,sumo stand,Mungli Warwan kistiwar,19-Oct-20,Transport/Admin,Bus Stand,33.81420735,75.5609139
2679,Jammu And Kashmir,Ramban,Banihal,Chaknarwah,1394331,Bus Stand Chaknarwah,Chaknarwah Banihal,12-Oct-20,Transport/Admin,Bus Stand,33.40306,75.23211833
2680,Jammu And Kashmir,Ramban,Banihal,Chaknarwah,1394331,Panchayat ghar chaknarwah,Chaknarwah Banihal,12-Oct-20,Transport/Admin,Panchayat Headquarter,33.40096833,75.22931167
2681,Jammu And Kashmir,Ramban,Banihal,Chaknarwah,1394331,Govt High school chaknarwah,Chaknarwah Banihal,12-Oct-20,Education ,High School - General,33.40259,75.23228333
2682,Jammu And Kashmir,Ramban,Banihal,Gojjernar,1394338,Bus Stand Pedesterian way,Lamber Gojjernar way,24-Oct-20,Transport/Admin,Bus Stand,33.47750419,75.17526048
2683,Jammu And Kashmir,Ramban,Khari,Mangot,1394349,govt high school mangit,mangit,16-Sep-20,Education ,High School - General,33.44695497,75.11250932
2684,Jammu And Kashmir,Ramban,Khari,Mangot,1394349,GOVT PRIMARY HEALTH CENTRE,MANGIT,16-Sep-20,Medical ,Primary Health Centre,33.44629066,75.11167631
2685,Jammu And Kashmir,Ramban,Sangaldan,Barakund,1394356,Govt. High school,vill. Barakund tehsil Gool district Ramban,15-Sep-20,Education ,High School - General,33.2363952,75.11307872
2686,Jammu And Kashmir,Ramban,Sangaldan,Ind,1394406,panchayat ghar Ind,village Ind tehsil gool district ramban,15-Sep-20,Transport/Admin,Panchayat Headquarter,33.22074765,75.03354242
